sample_id,filename,direction,ssim,psnr,mse,mae,rmse
mri_133,chaos_mri_IMG-0008-00025_slice_000,MRI->CT->MRI,0.9098781500117539,29.30570771761531,0.0011733544594114058,0.014195091091096401,0.03425426191602157
mri_134,chaos_mri_IMG-0040-00023_slice_000,MRI->CT->MRI,0.884065789867103,26.151474924789476,0.0024257861242858985,0.02469843253493309,0.04925227024499377
mri_135,chaos_mri_DICOM_anon_slice_013,MRI->CT->MRI,0.9116463002438545,30.71063388759199,0.0008490565393872736,0.016173945739865303,0.029138574765888492
mri_136,chaos_mri_IMG-0017-00036_slice_000,MRI->CT->MRI,0.9034439311050176,31.525584644258387,0.0007037874781705229,0.013930901885032654,0.02652899316164341
mri_137,chaos_mri_IMG-0049-00015_slice_000,MRI->CT->MRI,0.8761135821397305,29.60499387037601,0.0010952181011543729,0.01734648458659649,0.03309407954837803
mri_138,chaos_mri_IMG-0010-00045_slice_000,MRI->CT->MRI,0.8691051788209975,26.543885997135895,0.002216212501061417,0.0245044007897377,0.047076666205896706
mri_139,chaos_mri_IMG-0052-00018_slice_000,MRI->CT->MRI,0.9367601318674088,29.583273949673238,0.0011007092217992767,0.01961905136704445,0.03317693810162831
mri_140,chaos_mri_IMG-0004-00042_slice_000,MRI->CT->MRI,0.9263192585809231,30.93168087499223,0.0008069226618700776,0.01505575142800808,0.02840638417451397
mri_141,chaos_mri_OutPhase_slice_023,MRI->CT->MRI,0.872004537215271,25.74732901248902,0.00266236195585471,0.029285797849297523,0.05159808093189813
mri_142,chaos_mri_IMG-0020-00050_slice_000,MRI->CT->MRI,0.873416040671017,31.044247163310892,0.000786276478046246,0.016691938042640686,0.0280406219268804
mri_143,chaos_mri_InPhase_slice_006,MRI->CT->MRI,0.9157622295444011,29.916075382757757,0.0010195122812027536,0.018474509939551353,0.03192980239842949
mri_144,chaos_mri_IMG-0028-00051_slice_000,MRI->CT->MRI,0.90371124965626,27.73159913454309,0.0016859321267051806,0.02079843543469906,0.04106010383212859
mri_145,chaos_mri_IMG-0009-00006_slice_000,MRI->CT->MRI,0.9236263894207477,30.971372440341828,0.0007995815344653195,0.012362041510641575,0.028276872784403148
mri_146,chaos_mri_IMG-0058-00060_slice_000,MRI->CT->MRI,0.9670268810629845,31.992538016111865,0.0006320423779832544,0.010461912490427494,0.025140453018656094
mri_147,chaos_mri_IMG-0058-00023_slice_000,MRI->CT->MRI,0.9336689619649723,25.615668138344162,0.0027443101138758027,0.02187962830066681,0.05238616338190651
mri_148,chaos_mri_DICOM_anon_slice_002,MRI->CT->MRI,0.8992179501394033,29.603544406829506,0.0010955836926413206,0.017869209870696068,0.0330996026054894
mri_149,chaos_mri_IMG-0082-00026_slice_000,MRI->CT->MRI,0.9407971722568274,30.755115484347307,0.0008404046593893403,0.014002922922372818,0.028989733689520854
ct_000,chaos_ct_IMG-0004-00214_slice_000,CT->MRI->CT,0.8889407084621181,24.002451584482504,0.003978825031950699,0.02134484238922596,0.0630779282471349
ct_001,chaos_ct_IMG-0007-00133_slice_000,CT->MRI->CT,0.9269396786503419,30.610379228320916,0.0008688845544983121,0.016373371705412865,0.02947684777072189
ct_002,chaos_ct_DICOM_anon_slice_079,CT->MRI->CT,0.8469590057823658,30.282173343276646,0.000937092939414271,0.018301988020539284,0.03061197379154554
ct_003,chaos_ct_IMG-0001-00156_slice_000,CT->MRI->CT,0.8987882306909561,30.875221320165842,0.0008174813773350834,0.017957203090190887,0.028591631246486855
ct_004,chaos_ct_IMG-0005-00143_slice_000,CT->MRI->CT,0.9087760118145942,33.40572902764749,0.0004564856158948665,0.013604962266981602,0.021365524002347015
ct_005,chaos_ct_IMG-0012-00258_slice_000,CT->MRI->CT,0.9324313672606945,31.04517595224419,0.0007861083417153962,0.017255548387765884,0.028037623681678094
ct_006,chaos_ct_IMG-0012-00156_slice_000,CT->MRI->CT,0.9058416037431285,30.863895707909023,0.0008196160026201013,0.016829874366521835,0.028628936456321624
ct_007,chaos_ct_IMG-0004-00146_slice_000,CT->MRI->CT,0.91666514242284,31.492869743705075,0.0007091090459814961,0.015209563076496124,0.0266291014865597
ct_008,chaos_ct_IMG-0003-00155_slice_000,CT->MRI->CT,0.8942919969444275,31.568766330479548,0.0006968244279705531,0.015081743709743023,0.026397432223050656
ct_009,"chaos_ct_i0057,0000b_slice_000",CT->MRI->CT,0.8544999125765562,29.609931507986023,0.001093973619050724,0.018682535737752914,0.033075272017788815
ct_010,chaos_ct_IMG-0003-00161_slice_000,CT->MRI->CT,0.8962762518317625,31.539925586772238,0.0007014673174536567,0.014815913513302803,0.026485228287739124
ct_011,chaos_ct_IMG-0008-00203_slice_000,CT->MRI->CT,0.917886409317851,33.42664521624316,0.00045429240726881597,0.01385451853275299,0.02131413632472158
ct_012,chaos_ct_IMG-0001-00020_slice_000,CT->MRI->CT,0.9008146263241767,29.116721523107397,0.0012255410076311803,0.018880220130085945,0.03500772782731236
ct_013,chaos_ct_IMG-0001-00048_slice_000,CT->MRI->CT,0.8894048317104578,27.820207783077294,0.001651882763954058,0.02428477443754673,0.04064336063804343
ct_014,chaos_ct_IMG-0011-00086_slice_000,CT->MRI->CT,0.8312885127336979,30.258077753118503,0.0009423065820384495,0.017910204827785492,0.030697012591430612
ct_015,chaos_ct_IMG-0007-00122_slice_000,CT->MRI->CT,0.9145887201026967,30.714893287984573,0.000848224224210297,0.01754155196249485,0.02912428924815672
ct_016,chaos_ct_IMG-0012-00194_slice_000,CT->MRI->CT,0.9066196973178386,29.62746709829114,0.0010895653667420404,0.016974736005067825,0.03300856505124148
